UUID,Automotive,Ent,Finance,Games,Health,Hobbies,Life,News,Parent,Property,Sports,Tech,Travel,Women
uuid_00238,0,0.03448276,0,0,0,0,0.86206897,0,0,0,0,0,0.06896552,0.03448276
uuid_00239,0,0.98426573,0,0,0,0,0.01573427,0,0,0,0,0,0,0
uuid_00240,0.08794788,0.00434311,0.00542888,0,0.00108578,0,0.00217155,0.00325733,0,0.00108578,0,0.8946797,0,0
uuid_00241,0.01632653,0.7,0.06326531,0.01632653,0.02244898,0,0,0.12653061,0.01632653,0,0,0,0.02040816,0.01836735
uuid_00242,0,0,0,0.20481928,0,0.63855422,0,0,0,0,0,0.15662651,0,0
uuid_00243,0.124,0.12,0.02,0,0.004,0.004,0,0.2,0.008,0.052,0.008,0.452,0,0.008
uuid_00244,0,0.9245283,0,0,0,0,0,0.03773585,0,0,0,0,0.03773585,0
uuid_00245,0,0.30578512,0,0,0,0.19834711,0,0.01652893,0.02479339,0,0,0.38842975,0,0.0661157
uuid_00246,0.00253165,0.04303797,0,0,0.00759494,0,0,0,0,0,0,0.89113924,0.00759494,0.04810127
uuid_00247,0,0.25872093,0.00872093,0,0.00290698,0.00290698,0.52034884,0.1627907,0.01162791,0,0.00290698,0.00290698,0.00581395,0.02034884
uuid_00248,0.18511066,0.00201207,0.00201207,0.00603622,0,0.0945674,0.00201207,0.04426559,0.00402414,0,0.03822938,0.60965795,0.00402414,0.00804829
uuid_00249,0,0,0,0,0,0,0,0.99915683,0,0,0,0.00084317,0,0
uuid_00250,0,0.02795031,0,0.70652174,0,0.05279503,0.04425466,0.00232919,0,0.1576087,0,0.00854037,0,0
uuid_00251,0,0.00353669,0,0.98938992,0,0,0,0.00442087,0,0,0.00176835,0.00088417,0,0
uuid_00252,0,0.00653595,0,0,0,0,0.00653595,0,0,0,0,0.9869281,0,0
uuid_00253,0.00346821,0.44971098,0.00346821,0,0.00115607,0,0.0716763,0.00115607,0.00115607,0,0.39768786,0,0.07052023,0
uuid_00254,0,0.79512195,0.0195122,0.0097561,0,0,0,0,0.0195122,0,0.15121951,0.00487805,0,0
uuid_00255,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uuid_00256,0,0.96274614,0,0,0,0.0005322,0,0.00212879,0.0005322,0,0.03406067,0,0,0
uuid_00257,0,0.21301775,0,0,0,0,0.56213018,0.14201183,0,0,0,0.07692308,0.00591716,0
uuid_00258,0,0.57480315,0.00286328,0,0,0.00071582,0.00143164,0.00214746,0,0,0,0.4015748,0.01503221,0.00143164
uuid_00259,0.0224359,0.19551282,0.09294872,0,0.01282051,0,0.04166667,0.14102564,0.02884615,0.00641026,0.36538462,0.04487179,0.02564103,0.0224359
uuid_00260,0.00082305,0.77283951,0.16049383,0,0,0.04526749,0.00823045,0.00082305,0,0.00082305,0.00082305,0.00411523,0.00082305,0.00493827
uuid_00261,0,0.160401,0,0.00250627,0,0.01253133,0.00250627,0.01002506,0.04511278,0,0.12280702,0.58897243,0.05012531,0.00501253
uuid_00262,0.04783259,0.00373692,0.00074738,0,0.00074738,0,0.00523169,0.00373692,0,0.01793722,0.0044843,0.90657698,0,0.00896861
uuid_00263,0.00746269,0.05223881,0.02238806,0.00746269,0.00746269,0.60447761,0.02985075,0.23880597,0.02238806,0,0,0,0.00746269,0
uuid_00264,0,0.07608696,0,0,0,0,0,0.01086957,0.00543478,0,0.04076087,0.86684783,0,0
uuid_00265,0,0.95375723,0.01156069,0,0,0,0.00578035,0.00578035,0.00578035,0,0,0.00578035,0.00578035,0.00578035
uuid_00266,0.002331,0.01165501,0.004662,0.13286713,0,0.82750583,0,0.01864802,0,0,0,0,0.002331,0
uuid_00267,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid_00268,0,0.00466945,0,0.01400836,0,0.00073728,0.08896535,0,0,0.00049152,0,0.88867043,0.00172032,0.00073728
uuid_00269,0.01713396,0.27570093,0,0.23364486,0.00155763,0.12616822,0.01090343,0.00934579,0,0,0.0046729,0.30841121,0,0.01246106
uuid_00270,0,0,0.99927061,0,0,0,0,0,0.00072939,0,0,0,0,0
uuid_00271,0.04862646,0.01957689,0.00031576,0,0,0.01168298,0.89453742,0.00410483,0.01484054,0,0.00126302,0.00126302,0.00347332,0.00031576
uuid_00272,0.09836066,0.29781421,0.08469945,0.05191257,0,0.1420765,0,0.09289617,0.00546448,0.01092896,0.08196721,0.10655738,0,0.0273224
uuid_00273,0,0.00175285,0,0.98510079,0,0,0.00175285,0.00175285,0,0,0,0.00613497,0,0.0035057
uuid_00274,0.00172117,0.02409639,0.00172117,0.17728055,0,0,0,0.1394148,0.00344234,0,0.65232358,0,0,0
uuid_00275,0.41176471,0.05882353,0.05882353,0,0.11764706,0,0,0.11764706,0,0,0,0,0.05882353,0.17647059
uuid_00276,0,0.02013423,0,0.01006711,0,0.55704698,0,0.01006711,0,0,0.04026846,0.3557047,0.00671141,0
uuid_00277,0,0.10091743,0.00917431,0.16513761,0,0.01834862,0,0.03211009,0,0,0.66972477,0,0,0.00458716
uuid_00278,0,0.05928854,0.00395257,0.87351779,0,0,0,0.03557312,0.00790514,0,0,0.01581028,0,0.00395257
uuid_00279,0,0.4778157,0,0.00341297,0,0.04778157,0.2116041,0.01023891,0,0,0.18088737,0.04095563,0.01365188,0.01365188
uuid_00280,0.03464203,0.84988453,0.00923788,0.00461894,0,0,0.01385681,0.00692841,0.06466513,0.01154734,0,0.00461894,0,0
uuid_00281,0,0.00478469,0,0.98086124,0,0,0,0.00239234,0,0,0,0.01196172,0,0
uuid_00282,0,0.04304636,0,0.87748344,0,0,0.00165563,0.00662252,0.0397351,0,0,0.00165563,0,0.02980132
uuid_00283,0,0.00509684,0.98674822,0,0,0,0.00662589,0,0,0,0,0.00152905,0,0
uuid_00284,0,0.0026738,0.91811497,0,0.0434492,0.00033422,0,0.00066845,0.00033422,0,0,0.00033422,0.03342246,0.00066845
uuid_00285,0.00434783,0.42173913,0.05652174,0,0.02173913,0.01304348,0.14782609,0.0173913,0,0.0173913,0.00434783,0,0.13913043,0.15652174
uuid_00286,0,0.04863222,0.01823708,0.67781155,0,0,0.25531915,0,0,0,0,0,0,0
uuid_00287,0,0.06552707,0,0.27920228,0,0,0,0,0,0,0.61253561,0.01139601,0.02279202,0.00854701
uuid_00288,0.01206529,0.09013485,0,0,0.00354862,0.00354862,0.1405252,0.01064585,0,0,0.0212917,0.71823989,0,0
uuid_00289,0.00810811,0.00540541,0.0027027,0,0.0027027,0,0,0.97027027,0.00540541,0,0,0,0.0027027,0.0027027
uuid_00290,0.00671141,0.25838926,0.0033557,0,0,0.62751678,0.0033557,0.01342282,0,0,0.0704698,0.01342282,0,0.0033557
uuid_00291,0,0.24550898,0,0.00211342,0,0,0.65586474,0,0,0.00457908,0,0.00493131,0,0.08700247
uuid_00292,0,0.0141844,0.0106383,0,0.04255319,0.0035461,0.53546099,0.03191489,0,0.0035461,0,0.0035461,0.0070922,0.34751773
uuid_00293,0,0,0.9860241,0,0,0,0,0.00048193,0,0,0.01349398,0,0,0
uuid_00294,0,0.99888143,0,0.00111857,0,0,0,0,0,0,0,0,0,0
uuid_00295,0,0.99825784,0,0,0,0.00087108,0.00087108,0,0,0,0,0,0,0
uuid_00296,0,0.77917981,0.04100946,0,0,0,0.01577287,0.09148265,0.04100946,0.00315457,0.00946372,0,0.00946372,0.00946372
uuid_00297,0,0.00010815,0.99459226,0,0,0,0.00021631,0.00497512,0,0,0,0,0.00010815,0
uuid_00298,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_00299,0,0.7745975,0.10733453,0.01431127,0,0,0.00715564,0.08050089,0.00357782,0,0,0,0.01252236,0
uuid_00300,0,0,0.50091075,0,0,0,0,0.04007286,0,0,0.45537341,0,0.00364299,0
uuid_00301,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00302,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0
uuid_00303,0.04028436,0.00118483,0.0936019,0,0.06516588,0,0.10900474,0.31279621,0.05331754,0.00236967,0.17180095,0,0.07701422,0.07345972
uuid_00304,0,0,0.40574282,0,0,0,0,0.00124844,0,0,0,0.59300874,0,0
uuid_00305,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00306,0,0.29936306,0,0,0,0,0.01910828,0.01910828,0,0,0.10191083,0,0.54140127,0.01910828
uuid_00307,0.09331919,0,0.07847296,0,0.07317073,0,0,0.52173913,0.0699894,0,0,0,0.07104984,0.09225875
uuid_00308,0,0,0.98385361,0,0,0,0,0.01614639,0,0,0,0,0,0
uuid_00309,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00310,0.06985294,0,0.36397059,0,0.09926471,0,0,0.22426471,0.09191176,0.01470588,0,0,0.07352941,0.0625
uuid_00311,0,0.0017331,0.0017331,0,0,0,0.02599653,0.04159445,0,0,0.18890815,0.74003466,0,0
uuid_00312,0.59090909,0.05113636,0,0,0,0.03977273,0.13636364,0.03409091,0,0,0,0.03409091,0.11363636,0
uuid_00313,0,0.02116402,0,0,0,0.00529101,0,0.06084656,0,0,0,0.91269841,0,0
uuid_00314,0,0,0,0,0,0,0.00159236,0,0,0,0,0.99840764,0,0
uuid_00315,0,0.00973375,0.00114515,0,0,0,0.00028629,0.00028629,0.00057257,0,0,0.98797595,0,0
uuid_00316,0,0,0,0,0,0,0,0.01167315,0,0,0,0.98832685,0,0
uuid_00317,0.11368015,0.03853565,0.35067437,0,0.03082852,0.00192678,0.05780347,0.26011561,0.03468208,0,0.00578035,0.02312139,0.0327553,0.05009634
uuid_00318,0,0.06639004,0.92116183,0,0,0,0.00414938,0,0,0,0.00829876,0,0,0
uuid_00319,0,0.74121406,0.00319489,0,0,0,0.00958466,0.00319489,0,0,0,0.02236422,0.22044728,0
uuid_00320,0.03877888,0,0.00165017,0,0,0.00165017,0.00082508,0,0,0.00082508,0,0.95627063,0,0
uuid_00321,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uuid_00322,0,0.88797814,0.04918033,0.05464481,0.00273224,0,0.00273224,0,0,0,0,0.00273224,0,0
uuid_00323,0.00655022,0.1069869,0.26419214,0,0.00436681,0.01965066,0.04366812,0.36462882,0.00655022,0.10480349,0.0349345,0.00655022,0.01965066,0.01746725
uuid_00324,0,0,0.99965242,0,0,0,0.00034758,0,0,0,0,0,0,0
uuid_00325,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_00326,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00327,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00328,0,0.74736842,0.22105263,0,0,0,0,0.01052632,0,0,0,0,0,0.02105263
uuid_00329,0,0.02403846,0,0,0,0.44711538,0,0,0,0,0,0.52884615,0,0
uuid_00330,0,0,0.87625418,0,0,0,0,0.12374582,0,0,0,0,0,0
uuid_00331,0,0.88549618,0,0.10839695,0,0.00152672,0,0.00458015,0,0,0,0,0,0
uuid_00332,0,0.08333333,0,0.91666667,0,0,0,0,0,0,0,0,0,0
uuid_00333,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00334,0.02341137,0.01672241,0.37959866,0,0.0367893,0,0,0.4548495,0.0367893,0,0,0,0.02173913,0.03010033
uuid_00335,0.00147059,0,0.87941176,0,0.00147059,0,0,0.1,0.00441176,0,0,0,0.00514706,0.00808824
uuid_00336,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uuid_00337,0.00582524,0.01359223,0.32621359,0.01553398,0.00194175,0.00776699,0.04271845,0.34951456,0,0.10097087,0,0.10291262,0.01165049,0.02135922
uuid_00338,0,0.00306748,0.88343558,0,0,0,0,0.00920245,0.03680982,0.00306748,0,0,0.03374233,0.03067485
uuid_00339,0,0.04761905,0.00595238,0,0,0,0.04166667,0.5297619,0.03571429,0,0.23214286,0.10714286,0,0
uuid_00340,0.04697987,0.18120805,0.08724832,0,0,0,0.06711409,0.06711409,0,0.00671141,0.1409396,0.29530201,0.02684564,0.08053691
uuid_00341,0,0,0.99713056,0,0,0,0,0,0.00286944,0,0,0,0,0
uuid_00342,0,0.01467505,0.90775681,0,0,0,0.00419287,0.06498952,0.00419287,0.00209644,0,0,0,0.00209644
uuid_00343,0.01368613,0,0,0,0,0.00182482,0.97171533,0.00182482,0.00182482,0,0,0.00684307,0.00091241,0.00136861
uuid_00344,0,0.00355872,0,0,0,0.99644128,0,0,0,0,0,0,0,0
uuid_00345,0,0,0.00892857,0,0,0,0,0,0,0.99107143,0,0,0,0
uuid_00346,0,0.1002045,0.00408998,0.79754601,0.01431493,0.00204499,0.01022495,0.01022495,0,0.05725971,0,0.00408998,0,0
uuid_00347,0.10696095,0.00169779,0.20373514,0,0.13412564,0,0,0.15280136,0.12393888,0,0,0.01018676,0.11544992,0.15110357
uuid_00348,0.00149701,0.47155689,0,0,0,0,0.00149701,0.52245509,0.00149701,0,0,0,0.00149701,0
uuid_00349,0.00372856,0.00074571,0,0,0,0,0.00074571,0.00223714,0,0.00372856,0,0.98769575,0.00074571,0.00037286
uuid_00350,0.01098901,0.02637363,0.68571429,0,0.01538462,0,0.0021978,0.08791209,0.05054945,0,0,0.07032967,0.01538462,0.03516484
uuid_00351,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uuid_00352,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uuid_00353,0,0,0.00118554,0,0,0,0,0.00059277,0,0,0,0.9982217,0,0
uuid_00354,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uuid_00355,0.05194805,0.00324675,0.54707792,0,0.07305195,0,0,0.10551948,0.06818182,0.00162338,0,0.00811688,0.05681818,0.08441558
uuid_00356,0,0,0,0,0,0.00645161,0.98064516,0,0,0,0,0,0,0.01290323
uuid_00357,0.00095057,0.00855513,0,0,0,0.00190114,0.00095057,0.00475285,0.00475285,0.00190114,0.00760456,0.9648289,0.00190114,0.00190114
uuid_00358,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_00359,0,0.05,0,0,0,0,0.9,0,0,0.0125,0,0.0375,0,0
uuid_00360,0,0,0,0,0,0.06020067,0.93979933,0,0,0,0,0,0,0
uuid_00361,0,0.00371747,0.29182156,0.66542751,0,0.00557621,0,0,0,0,0,0.00371747,0.02973978,0
uuid_00362,0,0,0,0.97714286,0,0.02285714,0,0,0,0,0,0,0,0
uuid_00363,0.00355872,0.06405694,0,0,0,0.12099644,0.56939502,0.16014235,0,0.01423488,0,0,0.00711744,0.06049822
uuid_00364,0,0.555,0,0.405,0,0,0,0.005,0,0,0,0.035,0,0
uuid_00365,0,0.0228833,0,0,0,0,0,0,0,0,0.97254005,0.00457666,0,0
uuid_00366,0,0,0.00508906,0.95928753,0,0,0,0.00254453,0,0,0,0.03307888,0,0
uuid_00367,0.1879562,0,0.1770073,0,0.16788321,0,0,0.27007299,0.00364964,0,0,0,0,0.19343066
uuid_00368,0,0.89820359,0,0,0,0.02994012,0.01197605,0,0,0.00598802,0,0.05389222,0,0
uuid_00369,0.7716763,0,0,0,0,0,0,0.00192678,0,0,0,0.22639692,0,0
uuid_00370,0,0.98586118,0,0.01285347,0,0,0,0.00128535,0,0,0,0,0,0
uuid_00371,0,0.64864865,0.04054054,0.0045045,0,0,0,0.00675676,0.28378378,0,0.00900901,0.00225225,0,0.0045045
uuid_00372,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid_00373,0.00162999,0,0.98533007,0,0.0004075,0,0.00203749,0.00448248,0,0,0,0,0,0.00611247
uuid_00374,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00375,0,0.00483092,0,0.97906602,0,0,0,0.00161031,0,0,0,0.00966184,0,0.00483092
uuid_00376,0,0.35,0,0,0,0,0.05,0,0,0,0,0.3,0.3,0
uuid_00377,0,0,0,0,0,0.00431655,0,0,0,0,0,0.99568345,0,0
uuid_00378,0,0.0738255,0,0.00671141,0,0.00671141,0,0.89932886,0.01342282,0,0,0,0,0
uuid_00379,0,0.04491018,0,0.00299401,0,0,0.01197605,0.00898204,0,0,0,0.9251497,0.00598802,0
uuid_00380,0,0.06271777,0.00087108,0.00174216,0,0.00174216,0.00087108,0.00261324,0,0,0,0.92073171,0.0087108,0
uuid_00381,0,0.01548387,0.70709677,0,0,0.15741935,0,0.12,0,0,0,0,0,0
uuid_00382,0,0,0.99931601,0,0,0,0,0.000456,0,0,0,0.000228,0,0
uuid_00383,0,0.21321962,0,0.0021322,0,0,0.07249467,0,0.04264392,0,0.24093817,0,0.39232409,0.03624733
uuid_00384,0.12885662,0.18511797,0,0,0,0,0,0.00181488,0,0,0.00181488,0.68239564,0,0
uuid_00385,0.14592934,0.0030722,0.16897081,0,0.12135177,0,0,0.39784946,0,0,0,0,0.0030722,0.15975422
uuid_00386,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00387,0,0.01353965,0.9858156,0,0,0,0.00064475,0,0,0,0,0,0,0
uuid_00388,0,0.01785714,0,0.98214286,0,0,0,0,0,0,0,0,0,0
uuid_00389,0.00438596,0.00438596,0.00877193,0,0,0,0,0.73684211,0,0,0,0.24122807,0,0.00438596
uuid_00390,0,0,0,0,0,0.00155039,0,0,0,0,0,0.99844961,0,0
uuid_00391,0.04017857,0.04464286,0.00446429,0.04910714,0,0.00446429,0,0.19196429,0,0.28571429,0.27232143,0.06696429,0.04017857,0
uuid_00392,0,0,0.83817952,0,0,0,0,0.07585335,0,0.08470291,0,0,0,0.00126422
uuid_00393,0,0,0.00124069,0,0,0,0.00124069,0,0,0,0,0.99751861,0,0
uuid_00394,0,0.00130039,0.29648895,0,0.00520156,0.01560468,0.67880364,0.00130039,0,0,0,0,0.00130039,0
uuid_00395,0,0,0.98271605,0,0,0,0,0.01728395,0,0,0,0,0,0
uuid_00396,0,0,0,0.05,0,0,0.8,0.05,0,0,0,0.1,0,0
uuid_00397,0,0.01519757,0,0.25835866,0,0.66261398,0,0,0,0,0,0.05471125,0,0.00911854
uuid_00398,0,0.04407295,0.01671733,0.01215805,0,0,0.06990881,0.03495441,0.00303951,0.03191489,0.63069909,0.14589666,0.00151976,0.00911854
uuid_00399,0,0.01645123,0.96944771,0,0,0,0,0,0,0.01410106,0,0,0,0
uuid_00400,0.0008,0,0,0,0,0,0,0,0,0,0,0.9992,0,0
uuid_00401,0,0.00315457,0,0,0,0,0.95899054,0,0,0,0,0.03470032,0,0.00315457
uuid_00402,0,0,0.000407,0,0,0,0,0,0,0,0,0.999593,0,0
uuid_00403,0,0,0.62813102,0,0.00096339,0.36223507,0,0.00770713,0,0,0,0,0.00096339,0
uuid_00404,0,0.07425743,0,0,0,0,0.11881188,0.54950495,0,0,0,0.25742574,0,0
uuid_00405,0.11275964,0.00222552,0.63130564,0,0,0,0,0.16097923,0.00519288,0.00148368,0.01632047,0,0.00148368,0.06824926
uuid_00406,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_00407,0.00592417,0,0,0,0.00059242,0,0,0.01362559,0,0.0207346,0,0.95912322,0,0
uuid_00408,0,0.01219512,0,0,0,0,0,0.78658537,0,0,0,0.01219512,0.16768293,0.02134146
uuid_00409,0,0.15289982,0.42706503,0,0,0,0,0.42003515,0,0,0,0,0,0
uuid_00410,0,0,0.24966322,0,0,0,0,0.00179614,0,0.74854064,0,0,0,0
uuid_00411,0.02685624,0,0.69826224,0,0.03159558,0,0,0.10900474,0.04265403,0,0,0,0.04265403,0.04897314
uuid_00412,0,0.04666667,0.04666667,0.03333333,0,0.80666667,0.01333333,0.05333333,0,0,0,0,0,0
uuid_00413,0,0.13605442,0,0.86394558,0,0,0,0,0,0,0,0,0,0
uuid_00414,0,0.28930818,0.01886792,0,0,0,0,0.09433962,0.00314465,0.58647799,0,0,0.00786164,0
uuid_00415,0,0,0.99775892,0,0.00032015,0,0.00080038,0.00080038,0.00016008,0,0,0,0.00016008,0
uuid_00416,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00417,0,0.21428571,0,0.01785714,0,0.66071429,0,0.04761905,0,0,0.03571429,0.00595238,0.01785714,0
uuid_00418,0.00189036,0.9489603,0.0094518,0,0,0,0.00189036,0.03024575,0,0,0.00567108,0,0,0.00189036
uuid_00419,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid_00420,0,0.04703833,0.0099552,0,0,0,0.02414136,0.91886511,0,0,0,0,0,0
uuid_00421,0,0.00075873,0,0,0,0.00075873,0,0.00075873,0.00151745,0,0,0.99468892,0.00151745,0
uuid_00422,0,0.07897934,0,0,0,0,0,0.00486027,0,0,0.91130012,0.00486027,0,0
uuid_00423,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00424,0,0.01445087,0.9132948,0,0.07225434,0,0,0,0,0,0,0,0,0
uuid_00425,0,0.01526718,0,0,0.01526718,0.00381679,0.72900763,0,0,0,0.16412214,0.00381679,0,0.06870229
uuid_00426,0,0,0,0,0,0,0.02031603,0,0,0,0,0.97968397,0,0
uuid_00427,0.04344729,0,0,0,0,0.00071225,0.93589744,0.0042735,0,0,0.00997151,0.00071225,0.00498575,0
uuid_00428,0,0.16399287,0.00178253,0.00713012,0,0.00534759,0.00178253,0.80926916,0.00713012,0,0.00178253,0.00178253,0,0
uuid_00429,0,0.0212766,0.84840426,0,0,0,0.00265957,0.00797872,0,0,0.1143617,0,0.00531915,0
uuid_00430,0,0.98448276,0,0,0,0.00172414,0,0,0,0,0.00172414,0,0.01206897,0
uuid_00431,0.03069467,0,0.00161551,0,0,0,0,0,0,0,0,0.96768982,0,0
uuid_00432,0,0.10384615,0.01538462,0,0.00384615,0,0.07692308,0.09615385,0,0,0,0.39615385,0.00384615,0.30384615
uuid_00433,0.00179533,0.16517056,0.005386,0,0,0.01256732,0.04308797,0.56373429,0.12567325,0,0,0.01077199,0.00179533,0.07001795
uuid_00434,0.08490566,0.47169811,0.01886792,0,0.00943396,0.00471698,0.01415094,0.13207547,0.02358491,0,0.14150943,0.08490566,0,0.01415094
uuid_00435,0,0.16331096,0,0.00447427,0,0.05816555,0,0.00223714,0.00894855,0.14765101,0,0.60178971,0.01342282,0
uuid_00436,0,0.09011264,0.00125156,0,0,0,0,0.00500626,0,0,0,0.90362954,0,0
uuid_00437,0,0.0703125,0,0.88671875,0,0.00390625,0,0.02734375,0,0,0,0.00390625,0,0.0078125
uuid_00438,0.0415879,0.12665406,0.27977316,0,0.0510397,0,0,0.37807183,0.03780718,0,0,0.00378072,0.03591682,0.04536862
uuid_00439,0,0.00444444,0.98977778,0,0,0.00088889,0.00044444,0.00444444,0,0,0,0,0,0
uuid_00440,0,0.15463918,0,0.00773196,0,0,0,0,0,0,0.80025773,0,0,0.03737113
uuid_00441,0,0.22335025,0.00253807,0,0,0.65989848,0.00253807,0.08121827,0,0,0,0.02538071,0,0.00507614
uuid_00442,0.18611987,0.5615142,0.00315457,0,0,0,0.00630915,0.08201893,0.05678233,0,0.00946372,0.0851735,0,0.00946372
uuid_00443,0,0,0,0,0,0.999181,0,0,0.000546,0,0,0,0,0.000273
uuid_00444,0,0.00914077,0.94515539,0,0,0,0.00182815,0.04387569,0,0,0,0,0,0
uuid_00445,0,0,0.99907322,0,0,0,0,0.00092678,0,0,0,0,0,0
uuid_00446,0,0.02941176,0,0,0,0,0.02941176,0.03921569,0,0,0.89705882,0,0,0.00490196
uuid_00447,0.00301205,0.85843373,0.00903614,0,0,0,0.00903614,0.00903614,0.09036145,0.00301205,0,0.01807229,0,0
uuid_00448,0,0.97142204,0.01394604,0,0,0.00022862,0,0.00022862,0.01051669,0.00205761,0,0,0.00160037,0
uuid_00449,0,0.05228758,0,0.0130719,0.00653595,0,0.02614379,0,0,0,0,0.90196078,0,0
uuid_00450,0,0,0,0,0,0.02212389,0.90707965,0.00147493,0,0,0,0,0,0.06932153
uuid_00451,0,0.0037594,0,0.96992481,0,0.0018797,0,0.01503759,0,0,0,0,0,0.0093985
uuid_00452,0,0.13913043,0,0,0,0,0.11304348,0.03913043,0.70869565,0,0,0,0,0
uuid_00453,0.00220507,0.07497244,0,0.04189636,0,0.030871,0.73318633,0.00441014,0.00330761,0,0.02094818,0.06725469,0,0.02094818
uuid_00454,0,0,0,0.92872117,0,0.05870021,0.00419287,0.00419287,0,0,0.00209644,0.00209644,0,0
uuid_00455,0,0.98816568,0.00098619,0,0,0.00657462,0.00131492,0.00032873,0.00164366,0,0,0.00065746,0,0.00032873
uuid_00456,0.05428571,0,0,0,0,0,0,0,0,0,0,0.94571429,0,0
uuid_00457,0,0.13508443,0,0.82551595,0,0.00187617,0.00562852,0.00187617,0.00375235,0.00375235,0,0.00187617,0,0.0206379
uuid_00458,0.00070175,0,0,0,0,0,0,0.00070175,0,0,0,0.99719298,0.00140351,0
uuid_00459,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_00460,0.06824147,0,0,0.39895013,0,0.04986877,0,0,0,0,0.04986877,0.43044619,0,0.00262467
uuid_00461,0.00146199,0.08040936,0.00146199,0.61988304,0,0,0.10233918,0.01023392,0,0,0.16959064,0,0.01315789,0.00146199
uuid_00462,0.00085616,0.00428082,0,0,0,0.00085616,0.98972603,0.00428082,0,0,0,0,0,0
uuid_00463,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uuid_00464,0,0.00586166,0.86400938,0.00820633,0.00234467,0,0.003517,0.03985932,0,0,0.01524033,0.00234467,0.05861665,0
uuid_00465,0,0.00775194,0.00775194,0.98449612,0,0,0,0,0,0,0,0,0,0
uuid_00466,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00467,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00468,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00469,0,0.1938326,0,0,0,0,0.3215859,0.4845815,0,0,0,0,0,0
uuid_00470,0.18103448,0,0.00172414,0,0,0,0,0.00517241,0,0.00517241,0.10862069,0.69310345,0,0.00517241
uuid_00471,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00472,0,0.00539033,0.97936803,0,0,0,0.00241636,0.00074349,0,0.00037175,0.01096654,0.00018587,0.00018587,0.00037175
uuid_00473,0.00677966,0.00847458,0,0.00338983,0,0.00508475,0.88135593,0.04745763,0.01525424,0.00169492,0,0.00508475,0,0.02542373
uuid_00474,0,0.00471496,0.00985855,0.00428633,0,0,0.6180883,0,0,0.00085727,0.02314616,0.3386198,0,0.00042863
uuid_00475,0.00357143,0,0.03214286,0,0.00714286,0,0.01071429,0.87142857,0,0.00357143,0,0.05,0,0.02142857
uuid_00476,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00477,0,0.00813008,0,0.94308943,0,0,0.01626016,0.00813008,0.01626016,0,0.00813008,0,0,0
uuid_00478,0.04054054,0,0.06418919,0,0.02027027,0.18581081,0.10810811,0.32432432,0.01013514,0.02027027,0.08445946,0.04391892,0.05743243,0.04054054
uuid_00479,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00480,0,0,0,0.77745665,0,0,0,0.00578035,0,0,0.20809249,0.00867052,0,0
uuid_00481,0,0.00190114,0.06844106,0,0.00190114,0.00190114,0,0.19771863,0,0.02661597,0,0.68631179,0.01520913,0
uuid_00482,0,0.57327586,0,0.04310345,0.00862069,0.11206897,0.10775862,0.00431034,0.01293103,0,0,0.125,0.00431034,0.00862069
uuid_00483,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uuid_00484,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_00485,0,0.10309278,0.00343643,0,0,0.00343643,0.34707904,0.16494845,0,0.07216495,0,0,0.30584192,0
uuid_00486,0.12993039,0.00696056,0.54756381,0,0,0.00928074,0.01392111,0.03016241,0,0.06264501,0,0.15545244,0,0.04408353
uuid_00487,0,0.02752294,0,0.96941896,0,0,0.00101937,0,0.00203874,0,0,0,0,0
