UUID,Automotive,Ent,Finance,Games,Health,Hobbies,Life,News,Parent,Property,Sports,Tech,Travel,Women,group_id
uuid_05741,0,0,0,4,1,0,0,1,0,0,507,1,0,0,6
uuid_05742,0,21,0,11,0,3,28,1,0,0,6,189,0,1,2
uuid_05743,0,0,506,0,0,0,0,1,0,0,3,0,0,0,4
uuid_05744,2,208,1,2,0,0,2,2,3,0,216,5,25,10,3
uuid_05745,3,164,8,0,0,3,9,4,3,1,93,64,5,8,3
uuid_05746,0,132,19,3,0,0,8,4,14,2,1,3,225,8,3
uuid_05747,0,0,0,0,0,0,391,0,0,0,0,2,0,1,5
uuid_05748,0,333,0,26,0,2,0,0,0,4,3,1,99,9,1
uuid_05749,0,43,106,0,2,0,2,178,0,0,0,0,0,1,9
uuid_05750,0,133,0,0,0,0,0,6,3,0,294,3,0,4,6
uuid_05751,0,3,0,0,0,0,1176,0,0,0,0,0,0,0,5
uuid_05752,0,3,0,99,0,0,0,0,0,0,13,585,3,0,2
uuid_05753,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,2
uuid_05754,0,3,0,253,0,0,0,0,0,0,72,1,8,0,0
uuid_05755,0,0,0,0,0,0,0,0,0,0,0,1857,0,0,2
uuid_05756,0,8,3,13,0,1,91,7,1,2,111,3,0,6,6
uuid_05757,0,0,0,0,0,191,0,1,0,0,24,0,0,0,7
uuid_05758,0,119,0,410,0,1,1,0,0,0,233,0,0,2,0
uuid_05759,0,351,1,0,0,0,0,0,8,0,92,0,67,2,1
uuid_05760,0,134,0,108,0,0,0,0,0,0,0,0,20,0,1
uuid_05761,1,8,3,289,0,0,1,2,1,0,0,0,10,0,0
uuid_05762,0,4,0,773,0,2,0,1,2,0,0,0,0,0,0
uuid_05763,0,263,15,35,0,0,0,18,0,0,0,0,1,0,1
uuid_05764,0,181,10,4,1,83,7,5,2,0,0,38,0,1,1
uuid_05765,0,323,0,0,0,0,0,0,346,0,0,0,0,0,1
uuid_05766,0,0,0,0,0,0,0,0,0,0,0,342,0,0,2
uuid_05767,0,397,0,0,0,1,0,12,0,0,6,4,0,1,1
uuid_05768,6,617,0,3,0,121,3,264,0,0,0,46,158,8,3
uuid_05769,80,0,0,0,0,0,1653,0,0,0,0,0,0,0,5
uuid_05770,0,0,931,0,0,0,0,4,0,0,0,0,0,0,4
uuid_05771,45,128,1,0,0,0,4,5,32,1,14,6,0,0,1
uuid_05772,0,70,0,533,0,0,7,1,4,0,0,0,1,2,0
uuid_05773,0,20,0,2,0,0,1325,0,0,0,1,0,0,0,5
uuid_05774,0,2,0,332,0,0,0,1,3,0,37,0,0,0,0
uuid_05775,0,9,5,0,0,0,0,1,0,0,0,722,2,0,2
uuid_05776,0,14,1,0,0,0,0,1,0,0,0,3,9,0,3
uuid_05777,33,59,0,0,0,12,0,75,1,3,41,111,0,16,3
uuid_05778,0,7,0,0,0,233,4,0,0,0,0,1,0,0,7
uuid_05779,3,56,135,0,1,6,117,6,0,5,1,0,46,10,3
uuid_05780,0,5,0,150,0,0,0,0,0,0,79,0,0,2,0
uuid_05781,0,1,1,14,0,0,47,66,0,49,19,5,1,0,3
uuid_05782,0,114,8,6,0,0,1,23,0,3,33,6,1,3,1
uuid_05783,0,29,19,0,0,1,75,1,0,0,7,69,0,0,3
uuid_05784,3,1,5,0,0,0,191,9,0,5,2,110,0,1,5
uuid_05785,0,44,0,330,0,0,0,2,0,0,0,0,0,0,0
uuid_05786,0,2,1,0,0,5,21,1,0,0,0,3,0,3,5
uuid_05787,0,0,733,0,0,0,0,0,0,0,0,0,0,0,4
uuid_05788,0,8,5,8,0,1,0,5,0,0,270,0,24,2,6
uuid_05789,0,778,1,8,0,1,1,9,14,0,0,0,0,0,1
uuid_05790,1,109,1,2,0,0,7,21,2,0,192,0,2,2,6
uuid_05791,0,0,0,33,0,2,1318,0,0,0,0,0,0,0,5
uuid_05792,18,1,2,0,1,1,2,19,0,2,16,362,0,1,2
uuid_05793,0,206,0,227,0,0,3,1,14,0,0,6,0,2,3
uuid_05794,0,145,3,465,0,0,0,0,0,0,0,5,0,0,0
uuid_05795,0,1,0,117,0,96,0,0,0,0,0,0,0,0,0
uuid_05796,2,35,9,0,2,0,20,453,1,0,0,15,4,4,9
uuid_05797,0,20,1,0,0,1,0,0,0,2,157,0,34,0,6
uuid_05798,0,96,30,7,0,0,28,4,10,0,50,19,4,98,3
uuid_05799,0,4,847,0,0,0,0,531,0,0,5,0,0,0,4
uuid_05800,0,290,0,2,0,0,0,0,0,0,0,0,0,0,1
uuid_05801,0,117,11,2,0,0,2,6,4,0,2,0,207,29,3
uuid_05802,6,13,0,0,0,0,58,3,2,1,1,0,8,24,5
uuid_05803,0,12,0,322,0,0,0,0,0,0,0,0,0,0,0
uuid_05804,0,413,7,0,3,2,9,75,1,0,0,2,5,4,1
uuid_05805,0,11,0,1429,0,2,0,1,0,0,0,19,0,1,0
uuid_05806,0,102,8,26,0,0,12,2,22,1,0,2,7,1,1
uuid_05807,0,40,0,9,0,3,0,0,0,0,0,0,2,0,1
uuid_05808,0,29,2,380,0,0,0,0,0,0,1,1,0,0,0
uuid_05809,0,568,0,37,0,0,1,0,0,0,2,0,0,0,1
uuid_05810,94,87,3,0,0,0,1,196,0,101,27,33,0,4,3
uuid_05811,0,0,2098,0,0,0,0,0,0,0,0,0,0,0,4
uuid_05812,0,25,2,0,0,0,0,39,0,2,442,2,1,1,6
uuid_05813,0,55,0,0,0,1,1,0,0,0,121,2,7,0,6
uuid_05814,0,111,1,171,0,0,0,1,2,0,78,10,0,0,3
uuid_05815,0,120,5,5,0,66,33,13,2,0,0,4,10,9,3
uuid_05816,0,0,0,317,0,0,0,0,0,0,0,1,0,0,0
uuid_05817,0,6,0,295,2,0,0,3,0,0,0,0,0,1,0
uuid_05818,0,32,0,4,0,9,142,0,0,0,0,1,25,133,3
uuid_05819,0,92,16,0,1,0,16,2,0,0,252,6,18,0,6
uuid_05820,0,685,4,0,0,0,8,12,1,0,0,0,1,0,1
uuid_05821,0,27,2,0,0,11,5,1107,0,0,0,192,0,5,9
uuid_05822,0,2,3753,4,0,1,0,4,229,0,0,17,3,0,4
uuid_05823,0,13,168,225,0,0,1,0,0,0,0,0,6,1,0
uuid_05824,334,26,2,8,1,0,308,77,0,20,14,11,6,5,10
uuid_05825,192,0,0,0,0,25,0,0,0,0,0,0,0,0,10
uuid_05826,0,404,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_05827,0,6,0,0,0,0,177,0,350,8,0,0,0,0,8
uuid_05828,0,342,1,149,0,0,1,3,1,0,171,4,24,1,3
uuid_05829,7,2,1,0,0,0,1,0,0,3,0,3094,0,0,2
uuid_05830,0,476,1,0,0,1,0,15,0,0,0,24,89,28,1
uuid_05831,0,0,1,423,1,0,0,0,0,0,0,1,0,2,0
uuid_05832,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,4
uuid_05833,30,0,0,2,0,0,2634,2,0,0,0,2,0,0,5
uuid_05834,0,88,0,1100,0,0,37,0,0,0,41,2,110,33,0
uuid_05835,0,29,0,466,0,0,0,0,0,0,51,0,0,0,0
uuid_05836,0,23,2289,0,0,0,4,1,0,0,0,0,26,4,4
uuid_05837,0,1,0,273,0,0,0,1,0,0,13,0,0,2,0
uuid_05838,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2
uuid_05839,0,309,0,0,0,0,0,0,60,0,0,0,0,1,1
uuid_05840,0,415,0,0,0,0,1,4,14,0,1,2,14,49,1
uuid_05841,0,18,0,249,0,0,9,1,0,0,55,13,0,1,0
uuid_05842,0,0,25520,0,0,0,6,0,0,0,0,0,0,0,4
uuid_05843,0,1,0,0,0,0,1,0,0,0,3,1182,0,0,2
uuid_05844,15,1,394,0,25,4,2,80,33,3,11,131,17,31,4
uuid_05845,41,29,83,0,61,0,0,383,56,0,0,0,55,62,9
uuid_05846,2,2,2,0,0,3,4,7,4,0,0,3,0,0,3
uuid_05847,0,3,0,1,0,0,1973,1,0,0,0,37,122,50,5
uuid_05848,3,6,4,9,0,0,0,176,2,4,1,2,0,6,9
uuid_05849,0,1,0,337,0,1,4,0,0,0,0,6,0,1,0
uuid_05850,0,9,3,172,0,0,0,0,0,0,0,1,0,0,0
uuid_05851,0,1,0,0,0,24,0,68,0,0,0,8,62,0,9
uuid_05852,0,0,0,0,0,0,3,1,14,0,0,504,0,10,2
uuid_05853,2,20,1751,0,7,0,2,24,3,0,0,0,12,9,4
uuid_05854,0,1,1,1,0,0,3189,0,0,0,2,29,0,12,5
uuid_05855,0,0,0,221,0,0,0,129,0,0,0,0,0,0,0
uuid_05856,0,1,0,27,0,168,0,0,0,0,0,0,0,0,7
uuid_05857,79,16,251,0,87,1,6,109,88,0,0,0,77,80,3
uuid_05858,0,0,60,0,2,0,0,14,0,0,0,0,0,0,4
uuid_05859,0,427,5,358,0,0,0,0,81,0,1,0,0,4,1
uuid_05860,0,3,0,0,0,0,0,0,0,0,0,458,0,0,2
uuid_05861,0,0,20,0,0,0,0,357,0,0,0,790,0,0,2
uuid_05862,0,70,246,0,0,0,4,300,0,0,0,1,0,0,9
uuid_05863,0,103,31,0,0,0,23,272,0,0,0,2,2,0,9
uuid_05864,9,171,6,0,0,5,30,51,5,3,148,18,11,19,3
uuid_05865,0,0,630,0,0,0,6,265,0,0,0,0,0,0,4
uuid_05866,0,0,0,10,0,12,133,6,2,1,27,5,1,1,5
uuid_05867,0,12,229,0,0,0,236,0,0,0,0,0,0,0,5
uuid_05868,0,147,0,0,0,0,14,0,10,0,20,0,0,1,1
uuid_05869,3,6,255,0,0,0,0,9,0,0,0,0,60,1,4
uuid_05870,0,238,0,16,0,2,0,0,2,0,6,0,199,24,3
uuid_05871,0,5,795,0,0,0,4,334,0,0,0,58,0,0,4
uuid_05872,31,14,11,0,0,0,16,37,0,2,33,86,26,2,3
uuid_05873,0,2,2,0,1,1,1,21,0,0,0,18,37,4,3
uuid_05874,2,13,1,239,0,0,0,17,2,0,0,2,5,5,0
uuid_05875,3,1,0,1,0,6,761,9,0,0,0,0,0,0,5
uuid_05876,8,2,0,0,0,0,0,4,0,0,0,1160,0,0,2
uuid_05877,0,213,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_05878,0,105,0,93,0,0,0,5,0,0,0,0,0,0,1
uuid_05879,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0
uuid_05880,0,40,0,0,0,0,0,0,0,0,0,612,0,0,2
uuid_05881,5,125,4,0,0,0,32,155,1,8,7,239,0,3,3
uuid_05882,4,8,192,3,0,10,8,73,0,1,29,2,22,4,4
uuid_05883,0,589,0,0,0,30,0,0,0,0,0,2,0,2,1
uuid_05884,0,12,186,0,0,0,0,63,1,3,22,13,3,1,4
uuid_05885,0,29,18946,0,0,0,1,40,0,0,0,11,0,1,4
uuid_05886,2,13,17,18,6,0,3,26,0,9,1,76,3,16,3
uuid_05887,29,269,164,0,61,50,79,1242,51,0,1,2009,50,68,2
uuid_05888,0,35,0,493,0,0,1,1,0,0,1,0,28,1,0
uuid_05889,1,5,9,2,5,0,6,29,0,5,0,1,0,1,9
uuid_05890,0,22,5,0,0,0,33,255,0,0,0,0,2,0,9
uuid_05891,0,0,18,329,0,0,0,0,0,0,0,1,0,2,0
uuid_05892,0,41,0,401,0,0,1,0,2,0,1,0,0,2,0
uuid_05893,0,125,0,794,0,0,0,0,0,0,0,0,0,0,0
uuid_05894,0,25,4,3,0,11,1,4,10,0,119,13,0,0,6
uuid_05895,0,1,0,5,0,0,0,282,0,0,0,983,8,1,2
uuid_05896,0,325,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_05897,2,134,0,52,0,0,18,2,0,1,17,6,29,12,3
uuid_05898,0,68,2,871,0,0,0,4,0,0,72,8,7,14,0
uuid_05899,0,18,0,415,0,0,0,0,0,0,0,0,0,0,0
uuid_05900,0,1756,0,5,0,0,0,3,0,0,0,0,0,1,1
uuid_05901,1,33,295,28,0,0,10,53,0,2,20,3,2,6,4
uuid_05902,0,0,10631,0,0,0,0,0,0,0,0,0,0,0,4
uuid_05903,0,0,2195,0,0,0,0,0,0,0,0,1,0,0,4
uuid_05904,0,53,0,45,0,0,0,3,0,0,259,0,0,1,6
uuid_05905,0,495,2,11,0,0,1,0,0,0,179,0,0,0,1
uuid_05906,0,7,0,534,0,5,0,1,0,0,1,0,0,0,0
uuid_05907,0,459,2,1,0,0,17,0,2,0,0,1,16,3,1
uuid_05908,0,38,0,0,0,0,2,39,0,0,78,187,0,2,2
uuid_05909,0,1,0,0,0,80,0,0,129,0,0,0,0,0,8
uuid_05910,0,293,0,33,0,0,0,2,0,4,0,0,0,23,1
uuid_05911,0,19,1,0,0,0,0,3,1,0,532,9,0,0,6
uuid_05912,0,113,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_05913,1,0,2,0,0,0,0,1,0,0,425,0,0,1,6
uuid_05914,0,78,16,124,0,0,10,4,0,0,4,3,85,24,3
uuid_05915,0,80,0,8,0,0,14,1,0,0,210,0,0,0,6
uuid_05916,0,2798,0,73,0,1,1,1,0,0,61,0,62,12,1
uuid_05917,114,536,0,0,0,4,819,29,0,0,0,0,0,2,5
uuid_05918,0,225,9,0,0,0,38,2,879,0,0,58,0,12,8
uuid_05919,0,0,564,0,0,0,0,123,0,0,0,0,5,0,4
uuid_05920,0,76,0,34,0,0,0,0,5,0,208,4,2,3,6
uuid_05921,6,17,66,0,9,1,5,17,10,1,16,177,15,13,2
uuid_05922,4,184,130,0,0,0,7,8,0,2,58,0,1,0,3
uuid_05923,25,13,29,0,42,0,0,199,22,0,0,0,36,37,9
uuid_05924,0,1,95,0,0,1,0,12,0,0,60,0,0,0,4
uuid_05925,17,82,10,3,3,0,246,124,0,67,263,192,7,30,3
uuid_05926,18,0,0,0,0,0,0,154,0,0,0,6529,0,0,2
uuid_05927,0,5,0,2,0,59,2,0,0,0,0,0,0,0,7
uuid_05928,0,0,0,0,0,3,1,0,0,0,0,1502,0,0,2
uuid_05929,0,707,0,17,0,0,0,0,0,0,0,0,0,0,1
uuid_05930,5,7,0,484,0,0,2,0,0,0,0,0,0,0,0
uuid_05931,0,12,0,170,0,0,0,0,8,0,0,6,0,0,0
uuid_05932,1,8,1628,0,22,0,71,33,0,2,0,0,0,5,4
uuid_05933,1,1,1,0,0,0,21,36,0,0,0,1491,0,0,2
uuid_05934,37,7,1,0,0,0,513,0,0,0,0,39,0,0,5
uuid_05935,27,5,4,0,0,18,1,102,0,3,17,511,0,2,2
uuid_05936,5,72,266,7,0,0,85,28,0,3,8,2,0,2,4
uuid_05937,0,0,986,0,0,0,0,0,0,0,0,0,0,0,4
uuid_05938,0,35,0,0,2,0,5,16,2,0,0,0,0,1,1
uuid_05939,0,6,181,0,0,0,7,2,0,104,0,0,0,3,4
uuid_05940,22,171,1,0,0,42,51,0,0,0,0,2,0,0,1
uuid_05941,0,0,1,0,0,0,10,15,0,16,0,1019,0,0,2
uuid_05942,0,1,0,0,0,11,890,0,0,0,3,0,0,0,5
uuid_05943,0,11,1,0,0,0,39,4,0,0,1,1,0,36,3
uuid_05944,5,0,14,0,4,0,11,279,5,58,1,4,21,9,9
uuid_05945,0,13,273,8,0,0,4,29,0,17,7,10,2,0,4
uuid_05946,0,159,0,0,0,0,2,2,0,0,18,0,69,19,1
uuid_05947,0,147,3,8,0,0,1,1,11,0,0,9,2,7,1
uuid_05948,0,0,0,1100,0,5,0,0,0,0,0,1,0,0,0
uuid_05949,0,4,1,2,0,0,0,0,0,0,0,0,0,0,1
uuid_05950,1,0,2262,0,0,0,1,1,1,0,0,1,0,1,4
uuid_05951,0,2,5473,0,0,0,0,2,0,0,0,0,0,0,4
uuid_05952,6,0,3,0,0,6,20,17,0,55,180,9,0,4,6
uuid_05953,0,0,2024,0,0,0,0,1,0,0,0,13,0,0,4
uuid_05954,22,20,4,0,0,1,35,13,7,6,225,92,0,10,6
uuid_05955,10,5,0,0,0,0,676,10,0,0,11,1,10,0,5
uuid_05956,0,1,201,0,0,1,5,4,0,0,0,372,0,2,2
uuid_05957,0,212,2,17,2,3,30,78,31,0,0,0,0,2,1
uuid_05958,40,0,973,0,26,0,0,29,29,0,0,0,76,29,4
uuid_05959,0,254,0,0,0,0,1,0,2,0,118,0,0,6,1
uuid_05960,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9
uuid_05961,0,0,0,0,0,0,1555,0,0,1,0,9,0,0,5
uuid_05962,0,0,1,0,0,0,0,2,51,0,0,375,0,15,2
uuid_05963,75,15,805,0,61,0,3,83,67,44,0,0,64,75,4
uuid_05964,0,45,1,0,0,0,0,2,0,0,0,0,0,1,1
uuid_05965,0,0,0,87,0,1,3,27,12,0,1,2,0,0,0
uuid_05966,0,64,497,11,0,1,8,65,0,0,3,13,0,0,4
uuid_05967,0,8,2,633,0,0,1,27,0,0,0,0,0,10,0
uuid_05968,7,70,2,0,0,3,3,39,0,2,1,58,0,6,3
uuid_05969,0,6,0,0,0,0,16,0,0,0,0,0,13,0,3
uuid_05970,56,0,0,0,0,0,40,86,0,414,0,86,0,2,3
uuid_05971,64,26,1,1,0,1,0,18,0,0,1121,94,0,1,6
uuid_05972,1,88,3,70,0,0,0,1,0,0,230,0,9,12,6
uuid_05973,4,5,0,49,2,0,50,14,1,0,109,8,5,6,6
uuid_05974,0,14,6,0,0,0,3,217,0,0,0,2,0,0,9
uuid_05975,0,2,0,313,0,0,7,1,0,0,11,2,0,0,0
uuid_05976,0,210,0,0,0,0,0,0,0,0,89,0,63,5,1
uuid_05977,0,14,0,548,0,0,0,0,0,0,0,0,0,0,0
uuid_05978,0,25,2,241,0,1,39,0,0,0,0,3,2,2,0
uuid_05979,73,1,13,69,23,41,24,11,6,9,7,110,0,12,3
uuid_05980,0,958,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_05981,248,0,0,0,0,35,2632,2,0,0,0,0,0,0,5
uuid_05982,0,3,0,303,0,0,0,2,0,0,1,1,0,2,0
uuid_05983,1,6,1,357,1,0,18,15,1,4,5,2,0,4,0
uuid_05984,338,6,1,0,0,2,3,120,2,123,49,0,0,2,10
uuid_05985,2,319,0,0,0,0,2,0,9,0,1,434,4,38,2
uuid_05986,1,8,0,0,0,119,0,8,7,0,12,29,26,4,7
uuid_05987,4,23,18,1,14,3,7,63,5,185,0,0,23,5,3
uuid_05988,3,21,2,0,0,0,1351,3,0,1,0,58,0,0,5
uuid_05989,0,47,0,275,1,0,0,8,0,0,0,2,0,1,0
uuid_05990,0,11,0,22,0,0,0,0,0,0,0,153,0,0,2
uuid_05991,0,8,0,28,0,0,45,1,8,22,147,39,1,1,6
uuid_05992,0,10,0,1,0,2,12,11,0,0,69,1624,0,0,2
uuid_05993,0,8,0,42,0,0,0,3,0,0,156,0,0,0,6
uuid_05994,0,1,0,0,0,1,24,1,0,0,0,435,0,0,2
uuid_05995,4,134,2,212,0,0,6,3,8,0,3,2,1,3,0
uuid_05996,0,2,0,3,0,243,0,1,0,0,0,1,0,3,7
uuid_05997,32,3,0,1,0,0,3990,8,0,0,0,1,0,6,5
uuid_05998,0,0,13,0,0,1,0,11,0,2,397,0,1,1,6
uuid_05999,15,82,38,0,12,11,1,46,198,2,0,99,11,18,3
uuid_06000,5,1,23,0,4,0,935,44,2,0,0,0,2,6,5
uuid_06001,0,0,32,0,83,0,0,119,0,0,0,0,0,0,9
uuid_06002,0,1516,4,0,5,173,9,5,0,1,4,10,0,4,1
uuid_06003,0,100,1,0,0,0,1,1,0,0,0,43,88,2,3
uuid_06004,0,320,7,0,0,0,2,0,2,0,492,0,6,0,6
uuid_06005,0,1,0,32,0,432,0,3,0,0,0,0,0,0,7
uuid_06006,0,55,0,0,0,0,0,6,0,0,0,0,0,0,1
uuid_06007,0,93,2,7,0,2,0,8,2,0,51,24,0,1,3
uuid_06008,70,24,156,1,0,2,11,534,2,41,6,20,0,4,9
uuid_06009,0,901,1,0,0,0,0,4,0,0,177,0,2,0,1
uuid_06010,0,7,0,0,0,401,0,0,2,0,0,0,0,0,7
uuid_06011,2,3,6,0,0,0,2,4,2,2,172,382,0,0,2
uuid_06012,0,0,0,0,0,0,0,0,0,0,0,53,0,0,2
uuid_06013,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0
uuid_06014,0,132,18,55,1,69,15,5,7,0,11,22,22,0,3
uuid_06015,0,17,0,0,0,0,0,1057,0,0,0,0,0,0,9
uuid_06016,0,284,0,0,0,0,7,0,0,0,63,7,117,3,1
uuid_06017,373,1,0,0,0,0,0,2,0,0,17,0,0,0,10
uuid_06018,0,47,3,51,2,0,22,90,1,0,0,1,0,6,3
uuid_06019,0,153,1,378,0,0,3,192,0,0,0,0,0,0,0
uuid_06020,0,30,0,0,0,0,0,0,0,0,0,413,0,0,2
uuid_06021,0,291,8,0,0,0,1,34,2,0,99,0,15,3,1
uuid_06022,0,22,1,430,2,1,0,3,0,0,0,0,0,0,0
uuid_06023,0,0,0,0,0,0,0,0,0,0,512,0,0,0,6
uuid_06024,252,23,1,4,3,6,6,38,0,7,19,40,4,0,10
uuid_06025,0,0,1,423,0,0,1,0,0,0,0,0,0,0,0
uuid_06026,0,205,0,0,0,0,0,0,0,0,0,0,8,0,1
uuid_06027,0,112,0,0,0,202,0,1,0,0,0,680,0,0,2
uuid_06028,0,18,1,0,0,9,5,131,0,0,0,20,47,0,9
uuid_06029,9,1,19195,0,6,6,17,45,5,0,0,0,11,4,4
uuid_06030,0,310,0,2,0,0,0,0,0,0,0,8,0,0,1
uuid_06031,1,18,3,8,0,2,31,4,0,1,302,0,0,6,6
uuid_06032,15,11,85,0,15,0,0,151,18,0,4,0,17,8,9
uuid_06033,13,6,10,253,7,0,0,10,11,0,129,2,12,8,0
uuid_06034,0,1,0,396,0,0,0,0,0,0,0,0,0,0,0
uuid_06035,0,4,166,0,1,0,0,124,0,0,0,0,0,0,4
uuid_06036,0,4,0,0,0,0,18,15,0,0,242,0,3,0,6
uuid_06037,0,129,5,97,0,33,0,0,2,0,0,2,0,4,3
uuid_06038,0,693,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_06039,0,89,0,102,0,0,0,0,2,0,92,0,0,5,3
uuid_06040,0,1,0,468,0,0,0,0,0,0,0,0,0,0,0
uuid_06041,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
uuid_06042,0,0,0,0,0,0,0,25,0,0,140,109,0,0,6
uuid_06043,0,11,1,226,0,0,0,0,2,0,0,2,0,0,0
uuid_06044,0,2,6,0,0,110,0,14,2,10,0,1,0,0,7
uuid_06045,0,366,0,5,0,0,0,0,0,0,0,3,0,0,1
uuid_06046,0,0,0,118,0,0,0,0,0,0,120,0,0,0,6
uuid_06047,0,5,328,0,0,3,218,4,4,0,0,0,0,0,4
uuid_06048,0,14,0,361,0,0,2,1,0,0,0,0,0,0,0
uuid_06049,2,429,0,0,0,0,0,10,0,0,0,18,0,2,1
uuid_06050,0,132,0,6,0,1,0,1,2,0,0,101,18,0,3
uuid_06051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
uuid_06052,489,30,0,0,0,0,2,8,0,0,0,0,0,0,10
uuid_06053,0,54,0,412,0,0,0,3,0,0,0,0,0,0,0
uuid_06054,0,0,1916,0,0,0,2,0,0,0,0,0,0,0,4
uuid_06055,0,0,252,1,0,0,1,0,8,0,0,4,0,1,4
uuid_06056,1,8,2,1,1,0,5,6,4,0,397,501,0,8,2
uuid_06057,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0
uuid_06058,0,0,0,0,0,0,2,5,0,0,0,1866,2,0,2
uuid_06059,0,81,1,86,0,0,0,0,2,0,338,0,6,1,6
uuid_06060,0,2,1,0,1,0,1472,0,0,0,2,0,2,0,5
uuid_06061,141,38,0,0,0,43,2642,73,1,0,0,0,0,4,5
uuid_06062,23,2,271,0,27,0,1,42,24,0,0,0,19,32,4
uuid_06063,0,1363,0,4,0,0,3,0,5,0,0,0,0,8,1
uuid_06064,0,110,0,17,0,0,1,1,0,0,130,0,80,32,3
uuid_06065,0,1,0,299,0,0,0,0,0,0,0,4,0,0,0
uuid_06066,0,1,1324,0,0,0,0,43,0,3,0,0,0,0,4
uuid_06067,27,137,232,0,34,1,136,162,40,5,5,143,38,47,3
uuid_06068,0,2,1,0,0,0,0,1,0,0,0,102,0,0,2
uuid_06069,0,31,0,8,0,0,0,0,2,0,212,498,77,23,2
uuid_06070,0,24,0,0,0,0,0,1,2,0,1086,0,0,10,6
uuid_06071,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0
uuid_06072,0,1759,5,0,0,1,60,5,1,0,0,1,31,1,1
uuid_06073,0,31,0,911,0,0,0,0,0,0,0,2,0,1,0
uuid_06074,0,46,0,1019,0,0,11,5,0,0,24,14,0,0,0
uuid_06075,0,36,27,1,0,0,0,3,7,0,0,0,0,0,3
uuid_06076,0,0,0,570,0,0,0,16,0,1,43,0,3,0,0
uuid_06077,0,3,0,0,0,3,0,5,18,46,0,109,1,134,3
uuid_06078,80,13,221,0,91,0,0,254,87,0,32,3,79,121,3
uuid_06079,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5
uuid_06080,0,0,18,0,0,2,442,15,2,28,1,26,8,1,5
uuid_06081,0,17,1,0,0,1,9,2,1,0,187,0,0,0,6
uuid_06082,0,20,5,3,0,0,1,256,1,16,178,7,3,23,9
uuid_06083,0,0,0,0,0,0,0,3,0,0,0,406,0,0,2
uuid_06084,0,5278,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_06085,1,0,998,0,2,0,0,62,1,0,0,0,2,21,4
uuid_06086,0,40,0,0,0,2,514,0,0,0,0,0,10,0,5
uuid_06087,2,2,1,0,14,1,1899,5,0,0,0,0,0,1,5
uuid_06088,0,32,9,0,0,0,2,2,0,0,44,6,60,5,3
uuid_06089,0,65,0,0,0,0,6,1,0,0,11,8,1,1,1
uuid_06090,0,0,0,0,0,0,0,1,0,0,0,1555,0,0,2
uuid_06091,0,0,2187,0,0,0,0,34,0,0,0,0,0,0,4
uuid_06092,0,16,0,623,0,1,0,0,0,0,2,1,0,3,0
uuid_06093,1,0,1362,0,2,0,0,33,3,0,0,0,6,2,4
uuid_06094,0,294,6,0,0,2,0,0,46,0,0,0,0,0,1
uuid_06095,0,3,0,486,0,0,0,2,0,0,2,20,0,3,0
uuid_06096,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,4
uuid_06097,0,557,0,0,0,0,1,1,5,0,1,5,20,50,1
uuid_06098,0,1,0,1121,0,1,0,0,8,0,0,57,0,0,0
uuid_06099,11,0,478,0,0,0,0,284,4,0,0,4,0,4,4
uuid_06100,1,48,2,0,0,0,16,129,6,2,17,29,1,0,9
uuid_06101,8,0,0,57,0,0,0,0,0,0,0,1785,0,0,2
uuid_06102,1,102,15,0,0,0,59,18,1,2,126,7,3,7,3
uuid_06103,3,0,8,0,5,5,0,27,2,0,411,33,3,5,6
uuid_06104,0,94,0,0,0,0,0,0,0,0,2,393,0,0,2
uuid_06105,0,8,1,1,3,0,3297,5,0,0,0,38,0,249,5
uuid_06106,0,0,594,0,0,0,3,14,0,0,0,0,0,0,4
uuid_06107,0,0,191,0,0,0,0,0,0,0,0,0,0,0,4
uuid_06108,0,0,1162,0,0,0,0,0,0,0,0,81,0,0,4
uuid_06109,0,31,1,327,0,0,1,0,0,0,1,11,0,0,0
uuid_06110,0,34,0,59,1,0,10,9,6,0,0,0,0,11,3
uuid_06111,4,169,17,0,0,0,19,2,21,2,0,49,0,0,1
uuid_06112,0,239,0,4,0,0,0,2,6,0,0,0,49,18,1
uuid_06113,0,111,2,116,0,45,0,2,0,0,0,0,4,0,3
uuid_06114,2,40,1,1,0,0,1,14,0,0,271,0,0,0,6
